Average: 0.051216680768157885
ID	Reference	Hypothesis	sms
1193	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	This place has the best Italian food I've ever had. Service was great and the food was delicious. We ordered the eggplant parm and it was delicious! Will definitely be back.	0.04007262852965853
1194	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	this was a nice place to eat happy hour . the pizza was fresh and the staff was a very friendly . the atmosphere is very cool . i can ' t wait to come back again .	0.05840787145084741
1195	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	This Italian restaurant has great food, a modern interior, and excellent service. The pizza is very authentic and the Alla Vodka Pasta with meatballs is a must-try. There are some kinks that need to be worked out but overall it's a great spot for a date night or happy hour.	0.07574037850463879
1196	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	Very authentic Italian food.  Great ambience  and excellent service can't wait to come back again!!	0.08092377183497737
1197	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	Used to be a big fan of the pizza. Great service and food! This place was great! Will definitely be back!	0.050908796792184366
1198	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	i love this place! the food is fantastic, the atmosphere is modern and modern and the staff is very nice. the food was fantastic and reasonably priced. the garlic knots are to die for and the garlic bread is fantastic. the pizza is great and the tiramisu is to die for. i highly recommend this place to anyone who	0.04661119032775005
1199	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	also a customer wandering around trying to pay her bill with no one coming to help .	0.05315626586511931
1200	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	this place is amazing! the food is delicious and the service is great. i've been here a couple of times and have never had a bad meal. i highly recommend this place.	0.056800111432080046
1201	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	this place is amazing! the food is delicious and the service is great. i've been here a few times and have never had a bad experience. the staff is very friendly and accommodating. they have a great wine selection and a good wine list. if you're in the mood for italian food this is the place to go!	0.05025223552847999
1202	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	They have a great selection of beers, and the drinks are excellent. I think it's a place. Service was slow and we were so glad we did. But the staff is friendly and the food is always delicious. It's very good. Pizza was delicious.	0.04022665816574019
1203	Great place to go food authentic Italian food. Pizza is amazing, lots of topping choices  and they aren't stingy with them. Drinks and desert wont disappoint either. The atmosphere is pleasant, and provides a nice escape from the heat. Staff can be hit or miss but the place is clean and they have some good happy hour deals.	i love this place! the food is delicious and the service is great. the atmosphere is very modern and the food is delicious. the atmosphere is very relaxing and the atmosphere is very relaxing.	0.029421934692471844
1204	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	i've been going to lash & sugar for over a year now and i've never had a bad experience. the staff is always friendly and professional. i've been getting my lashes done by alesha and megan and they are both amazing! i've had a great experience every time i've gone to them. i highly recommend them and will definitely be back!	0.07863649318944713
1205	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	i am so happy with my new eyelashes ! alesha did an amazing job . she is a perfectionist ! i have been there two times now - the second time for the fills and both times was a great experience . i won ' t go anywhere else !	0.04672725401926792
1206	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	Best place to get your nails done!! They have a great customer service and the lashes are amazing. If you are in Vegas, this is the place to come!	0.07493443852468055
1207	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	I love this place! I have been getting my lashes done here for years and have always been happy with the results. The staff is very friendly and helpful. I will definitely be back!	0.07731519588627073
1208	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	this place is a great experience when you ' re going to get your lashes done . they have awesome quality job and the everyone is very relaxing environment . i am love this place . i won ' t go anywhere else . i will definitely be coming back to this location .	0.09448713857339228
1209	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	I had a great experience getting my lashes done at Lash & Sugar Company. The staff are professional and friendly, and the quality of their services is top notch. I highly recommend them!	0.058377619129442636
1210	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	Been going back for last 3 months ! Still very satisfied with my lashes and feeling gorgeous everyday ;) Megan & Alesha both are amazing !! Would love to try all the other girls in the near future ! And they are very honesty with their time and will never charge you extra!! Always a happy girl when I'm there!	0.07066101053685386
1211	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	The Lash Artist is amazing! I was in a hurry for my first appointment and I'm happy with it.  She's very knowledgeable & friendly. Love the environment and would definitely recommend.	0.04470434349046785
1212	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	this place is amazing! i have been going to this salon for years and have never had a bad experience. everyone is professional and the service is top notch. i always get my eyebrows done here and they always do a great job and i always leave happy with my nails. the salon is very comfortable and everyone is	0.09128071359187512
1213	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	times now -/: the second time for the fills and both times was a great experience .	0.05597880058841325
1214	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	i've been going to lash & sugar for over a year now and i've never been disappointed. i've had my fill done by olivia and she's amazing. she's so sweet and does a great job. i'm so happy with my lashes and i'm looking forward to my next appointment!	0.0827225272267434
1215	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	this is the best place to get your lashes done! i have been going to this location for years and i've never had a bad experience. i always get a full set of lash extensions and it's so good! the prices are very reasonable and the atmosphere is very comfortable.	0.08119481932252576
1216	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	I will definitely be back. I've been to a few times and I've been to this place for years. They are very friendly and welcoming. The only thing I have was about the place is a bit.	0.03884195511479566
1217	My eyelashes have never looked better and its all thanks to this wonderful place!  Everyone here is so professional, especially Devon!  I plan on coming back whenever I need my lashes done.	i love this place! i've been going here for years and i've never had a bad experience. i've always had a great experience with the lash & sugar company. i've always had a great experience with the lash & sugar company. i've always had a great experience with the lash & sugar company.	0.07182934435795782
1218	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	this place is a great place to go for a quick bite to eat.  the food is always fresh and the service is always great.  i've been here a few times and it's always good.   the only thing i don't like is that they don't have a drink menu, but the drinks are good.	0.08170916695240969
1219	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	good hickory cheeseburger and good service peter was a super friendly server . he made lots of conversation about jeeps and was very amiable . i had the hickory cheeseburger cooked medium well and it good . good mashed potatoes side and the appetizer buns are great ! all in all i ' m not sure why this place averages 3 stars ... it ' s not a 5 , but definitely with a	0.05427528699260867
1220	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	The service was excellent and the food was very good. The server was very friendly and attentive. The food was very good and the service was great. It's a nice place to go with friends and have a great time.	0.05719935079447611
1221	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	The food was good, but the service was terrible. I had to ask for a refill on my bill and she said it would be a bit more expensive for what it was.	0.08283747136012597
1222	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	the food was very good , good service and very polite . the only bad thing about this place is the place . the food is very fresh and tasted fresh . the service was great and the hostess was very friendly . i went here on my way to see how long it ' s going to get 10 stars . i would definitely go back .	0.07297066880561075
1223	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	The host was rude, but the food was good. If you do takeaway, add 10 minutes to whatever time they tell you.	0.09202414608292503
1224	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	Gross... the only great thing about my meal was the chedder biscuits. I knew by the look of my meal when it came to the table I was going to get food poisoning. I WAS RIGHT.	0.06008215070900958
1225	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	Service was horrible and the food was ok. I had the grilled cheese and my husband had a cheese steak with fries.. which were good	0.020210294663838675
1226	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	the food was very good and the service was great. our server was very friendly and helpful. the place was very clean and the server was super nice. we had a very good server and she was very nice and helpful. i had the bacon cheeseburger and it was very good. the fries were very good as well. the	0.040945573100793574
1227	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	the service was excellent the place was very clean , and the food was very fresh .	0.05611847096948447
1228	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	the food was good, but the service was terrible. we waited over an hour for our food. the waitress was very rude. i would not recommend this place to anyone. i would not recommend this place to anyone.	0.057260629104371435
1229	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	this is a very nice place to go for a quick bite. the food is good but the service is horrible. i'm not sure if they would be able to get a seat but it's not worth the wait. if you're looking for good food, this isn't the place for you.	0.09817001479024845
1230	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	But the wait staff is great. Had the grilled chicken and waffles. But I have to say that I'm on a tuesday. It's very clean and nice. It's a lot of place to go. Food was good and service was excellent.	0.033743128537123086
1231	Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.	i've been to this place several times and have never had a bad experience. the food is good, the service is great, and the food is always fresh. i've had the hickory cheeseburger and the hickory cheeseburger, both are good.	0.056487998280613454
1232	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	this is a great place to have a good time.  i love the fact that they have live music.  it's a college town bar with a little bit of a country feel to it.  the bartenders are always friendly and the drinks are good.  they have a great dance floor and most people are doing the two-step and doing it well.   the only thing i don't like is that they don't have a live band.	0.05962196482307243
1233	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	do they play country music most of the time ? yes . do they have a mechanical bull ? yes . do they have two - step dancing ? yes . but are they a country bar ? not exactly ... moonshine is definitely a country bar with a college town twist . they have a great dance floor and most people are doing the two - step and doing it well . makes me wish i learned more as a kid . the bar also has plenty of bar staff to help you get a drink in a timely manner . this is the best place to go just off mill to have a good time . they are also open on the weekend till 3 am . check it out !	0.055060169068541394
1234	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	Went to this bar on a Friday night. The bartender was very friendly and the food was good. There was a lot of people playing in the bar area. The bartender was very nice and helpful. The drinks were good, but not great. It's a fun place to hang out with friends and have a drink. The bartenders were friendly and the place was clean. If you are looking for a good place to get a drink, go here.	0.0434121234462379
1235	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	This place is the worst bar I've ever been to. The bartender was very rude and took her time to listen to what she was talking about. The food was mediocre at best. If you're looking for a cheap drink, this is the place.	0.04539621074962519
1236	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	this is a very good spot to go if you ' re looking to get some friends . the atmosphere was great and the music was very friendly . i wish they had take out on the weekend . i wasn ' t impressed with the food but the food was good . i would give them a try next time .	0.0405416184634073
1237	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	Moonshine is a great country bar with a college town twist. The bar staff are friendly and the mechanical bull is a fun way to bring in business. Prices are a bit high, but overall it's a great spot for a night out.	0.06694281378271993
1238	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	I have given this place a try on more than one occasion. I have tried day drinking there and going at night on the weekend. This place is the quintessential fake country bar. I guess you cant expect anything different from a mill ave/college town bar. The drinks are over priced and the music is terrible. The only saving grace to this place is the day time bar staff are really hospitable. The night time staff however, not so much but that is to be expected of a high volume bar. If you're looking for a country bar, this isn't the place for you. If you're looking for another stereotypical college town party bar, this is your place.	0.07140586930896176
1239	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	After reading some of the reviews I was excited to try this place. The bartenders were great and attentive. Probably won't be coming back here anytime soon. I mean it's a bar, but there is a lot of traffic going on in the back, but not so much that it's not too bad. Food was good but not great service . Bartender was a jerk but still not a fan. I am not sure if I'll be back to try anything else on their menu!	0.046259696527117464
1240	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	this place is a fun place to hang out with friends and have a good time. the bar staff is nice and the bar tenders are not the best. they have a lot of games to choose from and the prices are not as good as it used to be. the bar is not the best, but the bar	0.048659453901521474
1241	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	my friends and i when we were just trying to get a better tasting whiskey lemonade .	0.039589945377086856
1242	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	this is a great place to hang out and have a good time. the staff is very friendly and the food is good. i would definitely recommend this place to anyone looking for a good time.	0.049382559261060256
1243	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	this place is pretty good. i had a bad experience here and i was not impressed with the food. the only reason i gave it 4 stars is because of the service. they have a lot of tables and chairs. if you are looking for a place to sit down, this is the place for you.	0.04001498262313511
1244	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	There are plenty of options for the food. The only thing I've had was the place was not a great experience. We are in the mood for the menu. It's a good place to hang out. I'm sure to get a drink and then they have a variety of beers and the bar is very good. My boyfriend and I have been to this place for years.	0.040304879816474466
1245	Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.	i love this place. the bartenders are very friendly and the food is delicious. the bartenders are very nice and the drinks are very good. i would definitely recommend this place to anyone who is looking for a good bar.	0.04430345814429362
1246	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	this place is great!  the food is good but nothing special.  the staff is friendly and efficient.  they have a patio where you can dine.  i love sitting outside near the fireplace when the weather is nice...great atmosphere! i really enjoy the burgers and the chicken and dumpling soup.   i've never saved enough room for dessert, i have seen the awesome cookie skillet and heard it is delicious! i'll have to remember to go there one day just for the cookie skillet.	0.05689955752115553
1247	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	i really like this restaurant ! we have been here a handful of times in the past year and have never had a bad experience . the waiting staff has always been friendly and we usually have top - notch service . i love sitting outside near the fireplace when the weather is nice ... great atmosphere ! i really enjoy the burgers and the chicken and dumpling soup . yummy ! and although i ' ve never saved enough room for dessert , i have seen the awesome cookie skillet and heard it is delicious ! i ' ll have to remember to go there one day just for the cookie skillet . :)	0.07244927397150366
1248	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	This place is a great place to have lunch! The food is delicious and the staff is very friendly. The atmosphere is nice and the service is great. They have a good selection of food and drinks. The only downside is that it's not the best place to go.	0.04396802507524102
1249	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	I love this restaurant. I have been here several times and have never been disappointed. The food is delicious and the service is great. I would recommend this place to anyone who is looking for a great meal.	0.06543204071615463
1250	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	i found this place to go here . everything was delicious and the fries were delicious . the staff was friendly and we gave it a must to come here . i don ' t order enough room if you are in the area .	0.041607411089391866
1251	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	Afton Tavern is a decent restaurant with good burgers and chicken and dumpling soup. The cookie skillet dessert is delicious, but the fries are not recommended. Parking can be difficult due to other businesses in the area.	0.022022974837238543
1252	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	I really like this restaurant! We have been here a handful of times in the past year and have never had a bad experience. The waiting staff has always been friendly and we usually have top-notch service. I love sitting outside near the fireplace when the weather is nice...great atmosphere! I really enjoy the burgers and the chicken and dumpling soup. Yummy! And although I've never saved enough room for dessert, I have seen the awesome cookie skillet and heard it is delicious! I'll have to remember to go there one day just for the cookie skillet. :)	0.07244927397150366
1253	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	The food is good. I was a little unsure of the fact that they have a pretty good beer selection and it's always a good experience. I ordered a grilled cheese, bacon, and cheese on top of some sort of cheese. And our server was very attentive & nice. Very nice server!	0.036211891498823194
1254	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	i really enjoy this place. the staff is friendly and efficient and the atmosphere is great. the staff are always friendly and attentive. the food is always fresh and delicious. i had the philly cheesesteak and it was absolutely delicious. the mac and cheese was huge and the cheese was a huge hit. i also had the turkey club	0.03040497471158056
1255	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	afton pub & pizza has better food and recommend it over afton tavern .	0.030005914424374246
1256	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	this is a great place to eat. the food is great and the service is great. the only thing i would say is that it's a little pricey for what you get.	0.07486236698904519
1257	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	this is a great place to go for a quick lunch or dinner. the staff is very friendly and the food is good. i have been here twice and both times i've been to the bar area and it has never been disappointed. it's a little pricey for what you get but it is worth the wait.	0.06827652200406797
1258	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	It's the best. A good place to eat. I have been to this place for years and I have been to this place for years. The staff is very friendly and the food is great. I've been here twice and the food is always fresh and fresh.	0.04458898808276091
1259	Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.	i love this place! the food is delicious and the service is great. i love the cookie skillet and the burgers. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love this place!	0.01872736205142545
1260	Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.	this place is great!  the food is always fresh and delicious.  the service is always fast and friendly even during the lunch rush.  my mom and i ordered summer rolls which were pretty good.  i love the japanese curry with chicken and green curry.  great for lunch or dinner.	0.033613291505388894
1261	Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.	why is it so hard to find good thai food ! grrrrr . first timer and new to area . had the tom yum soup which was just ok . would not order again . for the meal , ordered the drunken noodle . the noodles where not the good fat noodles ... but the thin ones . that stinks . very mild flavor and spice . try a different dish . i ' m not sure if this restaurant just caters to the american palate but they need more flavor .	0.024757648777306043
1262	Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.	Came here for a quick lunch and was not disappointed. The food was very good and the service was great. It's a nice place to go if you're in the area and just looking for a place to eat. They have a lot of options, but the menu is pretty small and the price is reasonable.	0.056287643987207044
