Average: 7.14279431531998e-05
ID	Reference	Hypothesis	sms
989	If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot!	the beer is cold , brewed there its not served cold but just slightly colder than room temperature and really good .	4.066791188475543e-05
990	If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot!	this is a great place to hang out and have a good time. the beer is great and the staff is friendly. the outdoor area is great and the beer is great. i would recommend this place to anyone.	8.34435455689625e-05
991	If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot!	this is a great place to hang out with friends. the staff is very friendly and helpful. they have a lot of different beers to choose from and the beer selection is great. i'm not a big fan of beer but this place has a good selection of beers. if you're in the mood for a beer and a fun atmosphere, this will be the place for you.	0.00011027160634562421
992	If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot!	A must try. The staff is very friendly and the food is great. I would recommend this place. They have a nice selection of beers and craft beers. Great place to go for lunch. I love the decor and the atmosphere.	8.115192475697176e-05
993	If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot!	i love birdsong. the atmosphere is great and the beer is good. the staff is friendly and the beer is good. i love the outdoor seating area and the beer is good. i will definitely be back.	3.937070761889549e-05
994	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	this is the best dispensary in las vegas!  the staff is very knowledgeable and helpful.  they have a great selection of products and the prices are very reasonable.  i love the fact that they have so many different types of products to choose from.	6.887537135347661e-05
995	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	a few days ago i received my approval letter and based on reviews i knew exactly knew where to go . che and brian exceeded my expectations ! che was very friendly and welcoming . and brian was very patient with me . i had no idea what i was going to get and he really helped me pick some flowers that definitely helped me get medicated the way i wanted to . and i was shocked about the prices ! and they always have specials ! and the staff treated me like a friend , not just a customer . i ' ll definitely be back again !	6.022606540469805e-05
996	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	Went to this place for the first time today and was so happy with the service. The staff was very friendly and helpful. They were very nice and helpful. The food was great and the price was right. It's a great place to get some work done. And the staff is very friendly and helpful.	0.00018533056603710354
997	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	This place is amazing! The staff was friendly and helpful. I had a great time with my husband and I will be back for sure. It's hard to find a place like this!	0.00015872721777770028
998	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	this is our first time when i ' m in vegas , i was looking forward to coming here for a few days . the restaurant is super friendly and the staff is very helpful . i ' ll definitely be coming back for more .	5.951964226105479e-05
999	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	Essence is the best dispensary in Las Vegas. The staff is friendly and helpful, and they have great products at great prices. Che and Brian were especially helpful in helping me find the right product for my needs.	0.00016921451337670136
1000	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	Thanks! Dylan is always super helpful with what I'm looking for.. The best product is what I want and the budtenders at Essence-The Strip are the best at it!!	3.7935376481345145e-05
1001	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	Half Price was about the same price as I can say it's at other places. One of my favorite things about this place is that they have a lot of great reviews in the area and it's so easy to get in and out. It's a great place to come to!	0.00012055515791592654
1002	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	this is by far the best club i have ever been to. the atmosphere is really nice and the staff is very friendly and professional. the price is a wide variety of choices and the quality is amazing. i really liked the atmosphere and the fact that they have a wide range of different styles to choose from. the	6.245789703455783e-05
1003	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	wide variety of choices , almost overwhelming if not for the budtenders around and the knowledgeable budtenders around .	0.00010618095151944818
1004	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	this is the best dispensary in town. the staff is very knowledgeable and friendly. the prices are reasonable and the product is amazing. i would recommend this place to anyone. i've been here a few times now and i've never been disappointed.	6.205061832088922e-05
1005	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	i have been coming here for about a year now and it's always a great experience. the staff is always friendly and helpful. i always get the buffalo chicken and they are all very good. they also have a good selection of colors to choose from. if you're looking for a place to go to this place, you will not be disappointed.	9.013497321688339e-05
1006	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	It's the best place in town. They are very friendly and helpful. The girl in the hotel was so helpful and knowledgeable. This place is amazing. I will be back. Not for the kids like a few tables.	5.8543923224220765e-05
1007	This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out.	dylan and brian are the best budtenders in las vegas. they have a wide variety of products and are very knowledgeable about what they are doing. i've been to a lot of budtenders in california and i've been to a lot of budtenders in california and i've been to a lot of budtenders	9.774419832479416e-06
1008	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	this place is amazing!  the food is great and the service is great.  the staff is very friendly and the food comes out quickly.  i love the fact that they have a wine list and the prices are very reasonable.   the one thing you absolutely have to try though is their jasmine tea. it's the best tea i've ever tasted and honestly that almost made up for the menu being not so awesome.	7.05539723362174e-05
1009	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	we ordered peking duck , spicy lobster fried rice and chinese broccoli . i think only in vegas you can spend 150 . 00 on three dishes for chinese food . okay enough about the price , overall i enjoyed my experience here at blossom . the staff were really attentive and i like all the high end decor . definitely not your typical chinese take out . would i be coming back the next time i stay at aria ??, the answer would definitely be yes !!!	4.870148735149439e-05
1010	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	The food is good and the service is great. The restaurant is very clean and the staff is so friendly and attentive. The food was delicious and the price was a little on the high side for what you get, but it's worth the wait. It's a great place to eat and you will not be disappointed.	6.154836348896183e-05
1011	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	This place is amazing! The food was delicious and the service was great. I had the Peking duck and it was a must try. If you're in the mood for Chinese food, this is the place to go!	3.723013982541932e-05
1012	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	i have been here every time i don ' t eat take out . the food has been amazing and the service was great . the wait was long too . i had ordered duck curry fried rice and it was awesome . the staff was great and the atmosphere was good . i would definitely be coming back to come here if you ' re paying for chinese food .	5.7072903044864776e-05
1013	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	Blossom is a high-end Chinese restaurant in Vegas with great service and decor, but the menu could use more vegetarian options. The Peking duck, spicy lobster fried rice, and Chinese broccoli are worth trying, but be prepared to pay a premium for the food. The Jasmine tea is a must-try! Wait times between meals can be long, so plan accordingly.	7.349407417218514e-05
1014	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	We ordered Peking duck, spicy lobster fried rice and Chinese broccoli. I think only in Vegas you can spend 150.00 on three dishes for Chinese food. Okay enough about the price, overall I enjoyed my experience here at blossom. The staff were really attentive and I like all the high end decor. Definitely not your typical Chinese take out. Would I be coming back the next time I stay at Aria??, the answer would definitely be yes!!!	6.565105276059837e-05
1015	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	The food is amazing, service was great and the waitress was very nice. I'm not sure what to expect but I am sure that it is a good place to come for a nice dinner. Staff was very friendly and helpful and I would recommend anyone to come here. Also, they have a nice selection of seafood but not enough for 2 people. But I will be back for sure!	4.159402719841851e-05
1016	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	this is one of the best chinese food i've had in a long time. the food was great and the service was really good. i really enjoyed the decor of the restaurant and the decor was really fun. the staff was so friendly and attentive and the food came out in a timely manner. i would definitely recommend this	3.036462828942386e-05
1017	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	i have ever had , they are not completely soaked in the mayonnaise , never tasted a more perfect combination and been to plenty and i mean plenty of chinese and hong kong cuisine restaurants .	3.854262138150685e-05
1018	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	this place is amazing. the food is amazing. the service is amazing. the atmosphere is amazing. the food is amazing. the service is amazing. the atmosphere is amazing. the food is amazing. the food is amazing. the service is amazing. the atmosphere is amazing. the food is amazing. the food is amazing. the service is amazing. the atmosphere is amazing. the food is amazing. the food is amazing. the food is amazing. the food is amazing. the food is amazing. the food is amazing. the food is amazing.	2.551387277683748e-05
1019	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	this is a great place to go for a quick lunch or dinner. the service is great and the food is always good. i have been here twice and both times i've been to this restaurant. it is located in the middle of the strip, but i think it's not the best chinese food in las vegas.	2.3284365666042272e-05
1020	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	My family and I love this place. The service is fast and friendly. The best food I've ever had. The prices are great and the food is good. You're going to be back. It's a little pricey for a # star price.	2.704678459756363e-05
1021	Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food.	i love this place. the food is delicious and the service is great. i've been to plenty and i mean plenty of chinese and hong kong cuisine restaurants. blossom has stood out, they do their own mix on traditional dishes. the beef chow fun, walnut prawns, & the fried flounder are by far the best i've ever had, they are not completely soaked in the mayonnaise.	4.47335526085706e-05
1022	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	this place is great!  i have had my iphone 5c screen replaced and lcd was replaced and work great! i'm very happy with the repair. they are reasonably priced and if heaven forbid my kids break or i break my new phone i'll def bring it back here  great place!	0.00010647826731886697
1023	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	great service . super nice staff . i shattered my iphone 5 screen . they had it fixed within 2 hours of me dropping it off . looks better than new . they guaranteed everything be fixed and working normally . absolutely recommend them . would go back for any issue i had with my electronics !	5.015786070907898e-05
1024	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	Great service and the best iPhone screen repair. They were very friendly and helpful. The work was done in a timely manner and was very professional. Would recommend this place to anyone.	2.6965553106151175e-05
1025	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	This place is awesome! I have been coming here for years and have never had a problem with my phone. The staff is friendly and helpful. I highly recommend this place if you're in the area!	6.86711327008501e-05
1026	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	this is this place hands down the best shop i ' ve ever been to ! great customer service and easy customer service . great place to go if you are in the area . i didn ' t know it will go again . the service was great and professional . i really would recommend this place to anyone .	2.12358048730224e-05
1027	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	Wireless Doctor is an amazing iPhone repair shop with great customer service, prices, and workmanship. They fixed my iPhone 5c screen and LCD quickly and it looks better than new. Highly recommend them for any phone repair needs!	0.00011180685137748103
1028	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	Took my iPhone with a cracked screen here back in Jan and in March took my kid cracked ipads here. They are reasonably priced and if heaven forbid my kids break or I break my new phone I'll def bring it back here	0.00026617498668460396
1029	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	Took my iPhone 6S to fix my iPhone 6s Plus screen. First time and will definitely be coming back for more services! It's a great place to get your iPhone fixed and you will be happy with your service.  Thanks guys, you guys are the best.	0.00013559151449292226
1030	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	this place is the best place to get a great deal with great customer service. the guys are very nice and the prices are very reasonable. they are very reasonably priced and they do a great job with their services. i would highly recommend this place to anyone looking for a great place to repair your car.	7.96549696899918e-05
1031	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	my iphone 6 was repaired same day and everyone was friendly and professional .	0.00012096918568536974
1032	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	this is the best place to get your iphone repaired. they are fast, friendly, and professional. i have been coming here for years now and have never had a problem. i highly recommend this place.	4.919785326528779e-05
1033	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	this place is amazing! i have been going to this location for years and i've never had a bad experience. the staff is always friendly and helpful. i always get my phone repaired and they always have a smile on their phone. they are always very friendly, and the prices are reasonable.	9.125853101606173e-05
1034	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	They have great customer service. The staff is very friendly and they have always been a nice time. I would recommend this place to anyone. I was in the back and I will not be going back. The only reason I didn't get my car.	2.2367149550650358e-05
1035	This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered.	i had a cracked screen on my iphone 6 and they fixed it within 2 hours of me dropping it off. looks better than new. they also guaranteed everything be fixed and working normally. absolutely recommend this place.	0.00012606666745646934
1036	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	this place is great!  the food is delicious and the staff is friendly.  i love the fact that they have a healthy option for lunch and dinner.  it's a nice change from the typical fast food restaurants.  they have great salads, wraps, and salads.   i've been to a lot of places that have good salads, but this place is by far the best!  i will definitely be back!	0.00012239921761313176
1037	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	i appreciate seeing new healthy options in my city . it ' s just sad to see that they aren ' t all great as they seem to be . a healthier approach should be tasty ! i ordered the mexicana which tasted like canned salsa on top ; sweet potato fries which tasted like they were microwaved after being frozen ($ 3 . 99 ); and a side of guac $ 1 . 99 for 2 oz it got me by from hunger but i would not be coming back .	8.900631751849465e-05
1038	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	Came here for the first time today. The food was delicious and the staff was very friendly. It's a great place to go if you're in the area. The food is good and the portions are generous. They have a great variety of options which makes it a nice place to go for lunch or dinner. One of the best places to eat in Las Vegas. You will not be disappointed.	0.00012693830369674394
1039	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	If you're looking for a healthy meal, this is the place to go. The food is fresh and tasty. Service was friendly and attentive. I think I'll be back when I'm in the area.	0.00014265253290726107
1040	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	this place is pretty good , friendly staff and the new owners were friendly . i was pleasantly surprised by the food here . the restaurant would be nice , but they aren ' t very disappointed . i ' ll definitely be coming back for more .	5.5281514847365405e-05
1041	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	- The food was okay but not worth the price. Portions were small and the quality of ingredients was questionable. Customer service was good but the overall experience was not great.	9.992867781732681e-05
1042	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	I appreciate seeing new healthy options in my city.  It's just sad to see that they aren't all great as they seem to be. A healthier approach should be tasty!  I ordered the Mexicana which tasted like canned salsa on top; Sweet Potato fries which tasted like they were microwaved after being frozen ($3.99); and a side of guac $1.99 for 2 oz It got me by from hunger but I would not be coming back.	0.00015563014060710145
1043	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	The food was good and my friend said it's a good place. I've never had this type of stuff before. It's not as good as it used to be, but the quality is excellent. Also ordered a side of sweet potato fries and they were great!  Service was great, and the place was fairly empty so I can't comment on that.	0.00013864252791268226
1044	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	i have been here a few times and have never been disappointed. the staff is friendly and the food is amazing! i really like their sweet potato fries and the sweet potato chips are amazing. the sweet and sour chicken is amazing and the portions are smaller than most mexican places i've been to. the staff are cool and	0.00010081544302995254
1045	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	it 's been difficult because most of the time it tastes like dirt and nice to go out to eat and not feel guilty about your calorie intake .	0.0004422048862057867
1046	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	this is a great place to grab a quick lunch. the staff is very friendly and the food is delicious. i've been here a couple of times and have yet to be disappointed.	7.409091286182567e-05
1047	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	this place is so good. i've been here a few times and it's always consistent. the food is always fresh and the service is quick and friendly. they have a lot of options to choose from and they are very accommodating. if you're looking for a quick lunch or dinner, this is the place to go.	0.0001050167911827852
1048	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	I have been to the same time and the restaurant is very clean and the food is always fresh. It's not the best. There are a lot of food and you can eat here. I think the fish tacos are pretty good. It's a great place to go. I would definitely recommend this place.	0.00011535235148184945
1049	This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy!	i love this place. the food is delicious and the service is great. i've been going here for a few years now and have never had a bad experience.	6.497932957285935e-05
1050	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	this is a great place to stop in for a drink and a bite to eat.  the staff is very friendly and the food is good.  it's a little pricey for what you get, but it's worth the price.  i love the fact that they have a great selection of wine and a nice selection of cheeses.  they also have a good selection of beer and wine by the glass.	9.838918523075631e-05
1051	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	who would have thought that december would be a good time to have lunch on the patio at dean and deluca ? that is what i did today and it was divine . i love coming here to build my own salad . i had the pear vinaigrette dressing and i could have sucked that up through a straw . even though it is a little pricey , the options for the salad bar and sandwich bar and sides are the best . it ' s also a fabulous place to pick up a bottle of wine or some spices or other kitchen items . the atmosphere here is trendy and there is usually a good number of patrons dining and shopping . definitely a winner in charlotte .	0.00017185417677656023
1052	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	The wine list is a little on the expensive side, but the food is delicious. The service was great and the food was very good. It's a nice place to go with a group of friends or just for a date night. This is a great place to sit and have a good time.	0.0001422464762353029
1053	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	This is a great place to grab a glass of wine. If you're looking for a quick bite, this is the place for you. I have tried several times and have never had such a bad experience. The staff is friendly and helpful when you ask questions.	9.275993391040681e-05
1054	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	i love this place . the wine bar has a nice selection and the choices are really good . i thought it can be a bit pricey , but if you don ' t know what you get , it ' s a place to go .	0.0001362780733482152
1055	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	Dean & Deluca Wine Room is a great place to get delicious food and drinks, with good service and valet parking. It's a bit pricey but worth it for the quality.	0.00024277957418286197
1056	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	WInes by the glass change all the time.  A place where knowing about wine is helpful, but the choices are so well selected you won't make a mistake if you don't know anything.  The small plates are Really good.  Patio is great for people watching.  The wine flights are perfect for trying out new things! Love going here with girlfriends after a good movie right down the street(walking distance) at Phillips place theater.	0.0003148796171654371
1057	Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection.	A couple of times I've been here for a work function and have never been disappointed. The staff is friendly (I could have done a better job) but the staff was friendly & helpful.  She made me feel like a regular at my hotel so it's a bit of a wait for my wine.	0.00013737180478236492
