,reference,hypothesis,chrF_score
1222,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","the food was very good , good service and very polite . the only bad thing about this place is the place . the food is very fresh and tasted fresh . the service was great and the hostess was very friendly . i went here on my way to see how long it ' s going to get 10 stars . i would definitely go back .
",0.2563404939042384
1223,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","The host was rude, but the food was good. If you do takeaway, add 10 minutes to whatever time they tell you.
",0.14504161618868938
1224,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","Gross... the only great thing about my meal was the chedder biscuits. I knew by the look of my meal when it came to the table I was going to get food poisoning. I WAS RIGHT.
",0.13732758225043648
1225,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","Service was horrible and the food was ok. I had the grilled cheese and my husband had a cheese steak with fries.. which were good
",0.1353352367299254
1226,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","the food was very good and the service was great. our server was very friendly and helpful. the place was very clean and the server was super nice. we had a very good server and she was very nice and helpful. i had the bacon cheeseburger and it was very good. the fries were very good as well. the
",0.18618621322871265
1227,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","the service was excellent the place was very clean , and the food was very fresh .
",0.09446648801150201
1228,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","the food was good, but the service was terrible. we waited over an hour for our food. the waitress was very rude. i would not recommend this place to anyone. i would not recommend this place to anyone.
",0.17443478923288785
1229,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","this is a very nice place to go for a quick bite. the food is good but the service is horrible. i'm not sure if they would be able to get a seat but it's not worth the wait. if you're looking for good food, this isn't the place for you.
",0.23946844757518396
1230,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","But the wait staff is great. Had the grilled chicken and waffles. But I have to say that I'm on a tuesday. It's very clean and nice. It's a lot of place to go. Food was good and service was excellent.
",0.17830831103457973
1231,"Food is pretty good but I question the quality. I don't think it's exactly fresh and not sure how they are storing their food in the back. Service is pretty bad and the staff is rude if you don't listen to them and they don't get their way. Time takes a while for pickup if you do takeaway so might be waiting a bit longer than anticipated.
","i've been to this place several times and have never had a bad experience. the food is good, the service is great, and the food is always fresh. i've had the hickory cheeseburger and the hickory cheeseburger, both are good.
",0.2114220428032878
1232,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","this is a great place to have a good time.  i love the fact that they have live music.  it's a college town bar with a little bit of a country feel to it.  the bartenders are always friendly and the drinks are good.  they have a great dance floor and most people are doing the two-step and doing it well.   the only thing i don't like is that they don't have a live band.
",0.23185446209691873
1233,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","do they play country music most of the time ? yes . do they have a mechanical bull ? yes . do they have two - step dancing ? yes . but are they a country bar ? not exactly ... moonshine is definitely a country bar with a college town twist . they have a great dance floor and most people are doing the two - step and doing it well . makes me wish i learned more as a kid . the bar also has plenty of bar staff to help you get a drink in a timely manner . this is the best place to go just off mill to have a good time . they are also open on the weekend till 3 am . check it out !
",0.2823572770101833
1234,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","Went to this bar on a Friday night. The bartender was very friendly and the food was good. There was a lot of people playing in the bar area. The bartender was very nice and helpful. The drinks were good, but not great. It's a fun place to hang out with friends and have a drink. The bartenders were friendly and the place was clean. If you are looking for a good place to get a drink, go here.
",0.23889856410284577
1235,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","This place is the worst bar I've ever been to. The bartender was very rude and took her time to listen to what she was talking about. The food was mediocre at best. If you're looking for a cheap drink, this is the place.
",0.17040122205521152
1236,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","this is a very good spot to go if you ' re looking to get some friends . the atmosphere was great and the music was very friendly . i wish they had take out on the weekend . i wasn ' t impressed with the food but the food was good . i would give them a try next time .
",0.17730401206318938
1237,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","Moonshine is a great country bar with a college town twist. The bar staff are friendly and the mechanical bull is a fun way to bring in business. Prices are a bit high, but overall it's a great spot for a night out.
",0.18718736571291966
1238,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","I have given this place a try on more than one occasion. I have tried day drinking there and going at night on the weekend. This place is the quintessential fake country bar. I guess you cant expect anything different from a mill ave/college town bar. The drinks are over priced and the music is terrible. The only saving grace to this place is the day time bar staff are really hospitable. The night time staff however, not so much but that is to be expected of a high volume bar. If you're looking for a country bar, this isn't the place for you. If you're looking for another stereotypical college town party bar, this is your place.
",0.33138514116412904
1239,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","After reading some of the reviews I was excited to try this place. The bartenders were great and attentive. Probably won't be coming back here anytime soon. I mean it's a bar, but there is a lot of traffic going on in the back, but not so much that it's not too bad. Food was good but not great service . Bartender was a jerk but still not a fan. I am not sure if I'll be back to try anything else on their menu!
",0.25709962526107566
1240,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","this place is a fun place to hang out with friends and have a good time. the bar staff is nice and the bar tenders are not the best. they have a lot of games to choose from and the prices are not as good as it used to be. the bar is not the best, but the bar
",0.20067691744708316
1241,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","my friends and i when we were just trying to get a better tasting whiskey lemonade .
",0.057423436191529724
1242,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","this is a great place to hang out and have a good time. the staff is very friendly and the food is good. i would definitely recommend this place to anyone looking for a good time.
",0.1375738843581379
1243,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","this place is pretty good. i had a bad experience here and i was not impressed with the food. the only reason i gave it 4 stars is because of the service. they have a lot of tables and chairs. if you are looking for a place to sit down, this is the place for you.
",0.17747071748680818
1244,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","There are plenty of options for the food. The only thing I've had was the place was not a great experience. We are in the mood for the menu. It's a good place to hang out. I'm sure to get a drink and then they have a variety of beers and the bar is very good. My boyfriend and I have been to this place for years.
",0.2119831600411405
1245,"Pretty basic bar. Claims to be country, but country it is not. I've been to real country bars and it's completely different. The atmosphere here is mostly college students and the bar itself isn't the cleanest. Yes you can hear country music in the background, but it just feels like you're walking into an everyday bar once you look at the staff and patrons. Can be pretty bad on service too. Not recommended. Drinks are ok though, but nothing amazing.
","i love this place. the bartenders are very friendly and the food is delicious. the bartenders are very nice and the drinks are very good. i would definitely recommend this place to anyone who is looking for a good bar.
",0.17205327898435122
1246,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","this place is great!  the food is good but nothing special.  the staff is friendly and efficient.  they have a patio where you can dine.  i love sitting outside near the fireplace when the weather is nice...great atmosphere! i really enjoy the burgers and the chicken and dumpling soup.   i've never saved enough room for dessert, i have seen the awesome cookie skillet and heard it is delicious! i'll have to remember to go there one day just for the cookie skillet.
",0.24112945006795306
1247,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","i really like this restaurant ! we have been here a handful of times in the past year and have never had a bad experience . the waiting staff has always been friendly and we usually have top - notch service . i love sitting outside near the fireplace when the weather is nice ... great atmosphere ! i really enjoy the burgers and the chicken and dumpling soup . yummy ! and although i ' ve never saved enough room for dessert , i have seen the awesome cookie skillet and heard it is delicious ! i ' ll have to remember to go there one day just for the cookie skillet . :)
",0.257916052915032
1248,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","This place is a great place to have lunch! The food is delicious and the staff is very friendly. The atmosphere is nice and the service is great. They have a good selection of food and drinks. The only downside is that it's not the best place to go.
",0.17645408059944673
1249,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","I love this restaurant. I have been here several times and have never been disappointed. The food is delicious and the service is great. I would recommend this place to anyone who is looking for a great meal.
",0.1297534280810452
1250,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","i found this place to go here . everything was delicious and the fries were delicious . the staff was friendly and we gave it a must to come here . i don ' t order enough room if you are in the area .
",0.14632961202520592
1251,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","Afton Tavern is a decent restaurant with good burgers and chicken and dumpling soup. The cookie skillet dessert is delicious, but the fries are not recommended. Parking can be difficult due to other businesses in the area.
",0.1494749118367984
1252,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","I really like this restaurant! We have been here a handful of times in the past year and have never had a bad experience. The waiting staff has always been friendly and we usually have top-notch service. I love sitting outside near the fireplace when the weather is nice...great atmosphere! I really enjoy the burgers and the chicken and dumpling soup. Yummy! And although I've never saved enough room for dessert, I have seen the awesome cookie skillet and heard it is delicious! I'll have to remember to go there one day just for the cookie skillet. :)
",0.25581119513873507
1253,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","The food is good. I was a little unsure of the fact that they have a pretty good beer selection and it's always a good experience. I ordered a grilled cheese, bacon, and cheese on top of some sort of cheese. And our server was very attentive & nice. Very nice server!
",0.1691636228298936
1254,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","i really enjoy this place. the staff is friendly and efficient and the atmosphere is great. the staff are always friendly and attentive. the food is always fresh and delicious. i had the philly cheesesteak and it was absolutely delicious. the mac and cheese was huge and the cheese was a huge hit. i also had the turkey club
",0.17382249263674368
1255,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","afton pub & pizza has better food and recommend it over afton tavern .
",0.048445942622534974
1256,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","this is a great place to eat. the food is great and the service is great. the only thing i would say is that it's a little pricey for what you get.
",0.10730318495001859
1257,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","this is a great place to go for a quick lunch or dinner. the staff is very friendly and the food is good. i have been here twice and both times i've been to the bar area and it has never been disappointed. it's a little pricey for what you get but it is worth the wait.
",0.1860371451552002
1258,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","It's the best. A good place to eat. I have been to this place for years and I have been to this place for years. The staff is very friendly and the food is great. I've been here twice and the food is always fresh and fresh.
",0.15172626191730204
1259,"Looks really nice outside although inside not as nice. Not saying it's bad, just externally more appealing. When it's busy there are too many kids running around though which might annoy some people. Food is so so here, not the best you'll find in town, but good enough. Get sat down really quickly though so not much waiting, but food isn't exactly piping hot when it comes out, so I feel it could be better. Very friendly though.
","i love this place! the food is delicious and the service is great. i love the cookie skillet and the burgers. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love the burgers and the cookie skillet. i love this place!
",0.12946971360367213
1260,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","this place is great!  the food is always fresh and delicious.  the service is always fast and friendly even during the lunch rush.  my mom and i ordered summer rolls which were pretty good.  i love the japanese curry with chicken and green curry.  great for lunch or dinner.
",0.21810699006529707
1261,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","why is it so hard to find good thai food ! grrrrr . first timer and new to area . had the tom yum soup which was just ok . would not order again . for the meal , ordered the drunken noodle . the noodles where not the good fat noodles ... but the thin ones . that stinks . very mild flavor and spice . try a different dish . i ' m not sure if this restaurant just caters to the american palate but they need more flavor .
",0.23312514869806944
1262,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","Came here for a quick lunch and was not disappointed. The food was very good and the service was great. It's a nice place to go if you're in the area and just looking for a place to eat. They have a lot of options, but the menu is pretty small and the price is reasonable.
",0.26557571068159774
1263,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","This place is the best Thai food I've ever had. The service was great and the food was delicious. I had the chicken and broccoli and it was a bit spicy, but not too spicy. I would definitely come back again.
",0.17956922428647293
1264,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","this place is great for thai food . the food is delicious . everything was really good . i wasn ' t sure if you like spicy chinese food . i will definitely be back !
",0.14230376075394388
1265,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","This place has improved in recent years, offering good Thai food. However, some dishes are still too salty and the customer service can be rude. The atmosphere is comfortable and the service is fast.
",0.2598327226041107
1266,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","My mom and I ordered 3 dishes to share and everything we got was delicious. We ordered the pad this with chicken and tofu the curly fries rice with chicken and shrimp and the honey walnut with chicken. My daughter got the lo mein with chicken and enjoyed it. I was also happy to see they have a changing table in the bathroom( an actual wooden one) great place will definitely be back
",0.2577243482897531
1267,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","The food is good and so is the service. I had a large group of friends and I was not impressed. Service was good but not great. Food was hot, fresh, and was hot. I had a spicy veggie bowl with tofu and it was good. Not much else to say though, but they were very nice about it.
",0.23177087140791916
1268,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","i have been here a few times and the food has always been good. the service is usually fast and friendly. the prices are very reasonable for the quality of the food. the restaurant is spacious and the dining room is spacious with a comfortable dining room. the prices on the menu are pretty good and the portion sizes
",0.26500407642400087
1269,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","i was told if i was unhappy with their prices i could go elsewhere , unhappy with their prices i could go elsewhere , not a big fan of this place for a few years and pretty surprised by the rude customer service .
",0.1630245803271776
1270,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","this is a great place to grab a quick lunch. the food is good and the staff is friendly. the only downside is that it's a bit pricey for what you get.
",0.16499477164302206
1271,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","this place is pretty good. i ordered the pad thai and it was pretty tasty. it's a bit pricey for what you get. the service was good and the food was just okay. they were very accommodating to the restaurant. if you are looking for a place to eat in the area, this is the place for you.
",0.2507536443286603
1272,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","We had to ask for the extra chicken, which was very tasty. This place is awesome. And it's a nice place to eat in the area. We ordered the soup with tofu and spicy pork and it was great. The food is great and I will definitely be back. The only thing I would have had the chicken katsu rice, but it was so good.
",0.23838236531356147
1273,"Staff are unhelpful when trying to locate  an up to date online menu. Food here is hit or miss and can heavily over or under seasoned, though it has improved from previous years. The food is just not always what you're expecting. The atmosphere is nice and they do provide a changing table in the restrooms.
","i've been here a few times and have never had a bad experience. the food is good and the service is great. i've had the tofu pad se ew and the aram tofu. i've never had a bad experience here.
",0.17364949159337403
1274,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","this place is great!  the service is great, the food is good, and the ambiance is great.  the sushi is fresh and the prices are very reasonable.  i love this place!
",0.21536432682759066
1275,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","over priced for the quality they serve . maybe cuz there ' s nothing good around this area people come here . nothing is authentic . their teriyaki sauce is so weird tasting . their rice is over vinegar ' d . my tongue is still stinging after drinking a whole glass of coke . thumbs down !
",0.20995311648985665
1276,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","Came here for the first time. The service was great and the food was very good. They have a nice variety of dishes to choose from. The staff is very friendly and the food is authentic. It's a great place to go.
",0.2432326318322405
1277,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","Been here a few times now. The food is always fresh and delicious. Service was good, food came out quickly. I think it's a little pricy compared to other AYCE places.
",0.21721200159134707
1278,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","i went here for the quality sushi menu and the service was great . the only thing they don ' t have to order the food is great as well . they were a wonderful ayce to go if you want to choose from the lunch all you can eat . i will recommend to go to my wife who come here .
",0.22864958943055363
1279,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","This sushi restaurant has great service, good food, and a reasonable price. Highly recommend!
",0.13704114850419905
1280,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","Well, tried many sushi resto in Toronto, compare to the others all u can eat, this is my favourite one, cuz the sashimi and sushi is good, and also the BBQ. I like to go to this resto as its taste is fairly good. Recommend.
",0.18098063807986445
1281,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","Food is great. I had the salmon sashimi and it was good, but not great. The staff was friendly and helpful. Sushi was good but not exceptional either, not to mention their menu is a bit limited so I'd say it's a good place to go for lunch.
",0.24743065227820074
1282,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","this place is amazing! the service is outstanding and the sushi is very fresh and the portions are over priced for the quality of the food. the sushi rolls are amazing and the sashimi is fresh. the service was slow and the servers are very slow. the only reason i gave this place 4 stars is because of the
",0.24348873538878432
1283,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","here with my wife and my fiancã ©'/'' s cousins .
",0.04499757524166931
1284,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","this is a great place to eat sushi. the staff is very friendly and the food is always fresh. i've never had a bad meal here. i've never had a bad meal here.
",0.18446979731823238
1285,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","this is a great place to go for ayce sushi. the staff is very friendly and the food is fresh. i've been to a lot of places in the area and this one is not the same. it's a little pricey for what you get but it is worth the wait.
",0.2813470998214689
1286,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","The place is small, but I have been to many times and I always get a full experience. Very cool place to go. The food is good and the service is always fresh. A few months ago. It's definitely worth it. I had the sushi sushi, which was good.
",0.28012937045655706
1287,"Good place on a good day, terrible place on a bad day. Service seems to be getting worse and going downhill. The portion size is small and they take a while to bring the food out. The price itself is ab it too much for what you get.
","i love this place gali! the sashimi is fresh, the teriyaki sauce is so weird tasting. their teriyaki sauce is over vinegar'd. my tongue is still stinging after drinking a whole glass of coke. thumbs down! i love this place gali!
",0.19361985660602107
1288,"This place is an outstanding sandwich shop!  There are so many amazing options.  I try to get something different every time, but I really love the pastrami!  Its filled with flavor!  If you're tired of the competition and want something new, this is the place to go!
","this is a great little deli.  the sandwiches are fresh and delicious.  i love the fact that it is small and non-chain, plus the staff is super happy and friendly.  it's always clean and the employees are always friendly and very helpful!  stopped by for lunch while having my car serviced at an auto shop nearby.   i really hope this place blows up big time.
",0.26069279821588665
1289,"This place is an outstanding sandwich shop!  There are so many amazing options.  I try to get something different every time, but I really love the pastrami!  Its filled with flavor!  If you're tired of the competition and want something new, this is the place to go!
","i ' ve been wanting to try this place for a long time , but i kept missing their business hours . they extended the hours to 5pm and i made it this time ! the sandwiches are huge and loaded with flavor . the place was very clean inside and the woman who helped me order was very sweet and informative . i think i found my new sandwich shop ! thank you woods family !
",0.3378009843592548
